datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,pollution,sunlight,traffic,count
2011-05-12 22:00:00,2,0,1,1,22.14,25.76,83,12.998,3.971236907350816,22.141000000000002,0.01561450243171645,172
2011-03-12 00:00:00,1,0,0,1,10.66,13.635,60,8.9981,24.74218168616314,10.661,0.0,34
2011-12-16 17:00:00,4,0,1,2,13.12,15.15,45,19.0012,48.47597523204642,13.120999999999999,0.004489314454335112,365
2011-01-13 17:00:00,1,0,1,1,8.2,9.09,40,19.0012,14.898613800920176,8.200999999999999,0.0002423054021920468,162
2012-08-08 05:00:00,3,0,1,2,27.88,31.82,89,11.0014,2.9313323939506737,27.881,0.0,43
2011-06-08 01:00:00,2,0,1,1,27.06,30.305,78,0.0,1.6778768778737942,27.061,0.004489314454335112,23
2011-09-17 15:00:00,3,0,0,2,21.32,25.0,72,12.998,78.76132220101258,21.321,0.01561450243171645,354
2011-09-06 20:00:00,3,0,1,3,22.14,25.76,88,19.9995,36.86280564169819,22.141000000000002,0.0,163
2012-11-04 03:00:00,4,0,0,1,11.48,14.395,61,7.0015,3.2026540058456012,11.481,0.004489314454335112,11
2011-07-02 05:00:00,3,0,0,1,23.78,27.275,73,7.0015,0.048873815627144705,23.781000000000002,0.01561450243171645,14
2012-11-03 03:00:00,4,0,0,2,13.94,15.91,49,16.9979,18.81865548742659,13.940999999999999,0.004489314454335112,28
2011-12-08 16:00:00,4,0,1,1,13.12,15.91,45,12.998,24.598603405425767,13.120999999999999,0.01561450243171645,208
2011-07-05 22:00:00,3,0,1,1,31.16,36.365,66,15.0013,46.67822076658419,31.161,0.01561450243171645,155
2012-08-18 02:00:00,3,0,0,3,25.42,28.03,88,11.0014,2.175051650946319,25.421000000000003,0.0002423054021920468,43
2011-02-06 08:00:00,1,0,0,1,9.84,12.88,65,7.0015,0.690129694031339,9.841,0.01561450243171645,23
2012-10-09 19:00:00,4,0,1,2,20.5,24.24,72,11.0014,20.89320572235883,20.501,0.004489314454335112,514
2011-11-12 21:00:00,4,0,0,1,17.22,21.21,47,19.0012,0.3703729975965806,17.221,0.004489314454335112,122
2011-06-10 19:00:00,2,0,1,1,31.98,37.12,59,12.998,120.40874485419842,31.981,0.0,306
2011-09-06 17:00:00,3,0,1,2,22.14,25.76,88,26.0027,101.87152321641989,22.141000000000002,0.004489314454335112,291
2011-10-10 15:00:00,4,1,0,2,29.52,32.575,42,7.0015,250.87336398891668,29.521,0.0002423054021920468,384
2011-06-16 10:00:00,2,0,1,2,27.06,31.06,61,16.9979,0.013952516343397992,27.061,0.01561450243171645,121
2011-01-16 14:00:00,1,0,0,1,11.48,13.635,36,16.9979,15.058220820599894,11.481,0.004489314454335112,91
2012-04-06 20:00:00,2,0,1,1,18.86,22.725,24,19.0012,136.388461836469,18.861,0.01561450243171645,252
2011-04-16 22:00:00,2,0,0,3,17.22,21.21,100,0.0,9.297958711344048,17.221,0.0,24
2011-05-16 01:00:00,2,0,1,1,21.32,25.0,94,8.9981,0.04218104364006813,21.321,0.0002423054021920468,14
2011-08-04 21:00:00,3,0,1,2,28.7,33.335,74,12.998,85.68615793111425,28.701,0.01561450243171645,211
2011-06-07 05:00:00,2,0,1,1,23.78,27.275,88,11.0014,11.89204388536185,23.781000000000002,0.0,32
2012-05-04 03:00:00,2,0,1,1,22.96,26.515,88,15.0013,0.828006055200216,22.961000000000002,0.0,14
2011-10-11 16:00:00,4,0,1,2,24.6,29.545,73,11.0014,274.8450044791315,24.601000000000003,0.0,320
2011-03-19 13:00:00,1,0,0,1,20.5,24.24,34,31.0009,48.26672085196719,20.501,0.0,301
2011-09-14 19:00:00,3,0,1,2,28.7,32.575,70,7.0015,159.73862586727924,28.701,0.004489314454335112,381
2012-02-13 21:00:00,1,0,1,1,11.48,14.395,45,8.9981,121.23305639653111,11.481,0.004489314454335112,147
2011-04-12 05:00:00,2,0,1,2,22.14,25.76,68,8.9981,5.937007296181067,22.141000000000002,0.01561450243171645,16
2012-11-11 12:00:00,4,0,0,1,20.5,24.24,48,6.0032,265.7113576091298,20.501,0.0002423054021920468,585
2011-05-17 00:00:00,2,0,1,2,22.96,26.515,88,0.0,10.719660630090017,22.961000000000002,0.0,31
2011-06-07 18:00:00,2,0,1,1,31.98,34.85,46,19.0012,52.86231003706104,31.981,0.004489314454335112,551
2011-01-14 17:00:00,1,0,1,1,9.02,11.365,41,11.0014,20.812455447617587,9.020999999999999,0.004489314454335112,159
2011-12-12 03:00:00,4,0,1,1,7.38,12.12,74,0.0,0.19227369769496372,7.381,0.004489314454335112,2
2011-12-05 06:00:00,4,0,1,1,12.3,15.91,93,6.0032,12.525237221805671,12.301,0.01561450243171645,90
2011-09-19 05:00:00,3,0,1,2,20.5,24.24,77,12.998,25.202902573541483,20.501,0.004489314454335112,28
2012-08-16 20:00:00,3,0,1,1,31.16,34.09,40,6.0032,210.273611743884,31.161,0.0002423054021920468,514
2011-07-14 18:00:00,3,0,1,1,29.52,32.575,42,12.998,152.25966472981045,29.521,0.004489314454335112,578
2012-07-04 05:00:00,3,1,0,1,27.06,31.06,69,0.0,4.029997487851908,27.061,0.0002423054021920468,19
2012-09-02 18:00:00,3,0,0,1,30.34,35.605,74,0.0,110.59310381632957,30.341,0.004489314454335112,500
2011-12-14 17:00:00,4,0,1,2,14.76,18.18,57,7.0015,48.42148231115433,14.761,0.004489314454335112,396
2011-09-16 13:00:00,3,0,1,2,22.14,25.76,42,0.0,36.086395018117194,22.141000000000002,0.004489314454335112,223
2011-12-17 20:00:00,4,0,0,1,9.02,10.605,69,16.9979,30.021096577563117,9.020999999999999,0.004489314454335112,106
2011-10-04 06:00:00,4,0,1,1,16.4,20.455,82,7.0015,48.859437441085596,16.401,0.0002423054021920468,112
2011-03-05 01:00:00,1,0,0,2,12.3,15.91,81,7.0015,0.7098938201473759,12.301,0.0002423054021920468,25
2012-05-03 04:00:00,2,0,1,2,18.86,22.725,88,16.9979,0.05885194476957524,18.861,0.004489314454335112,2
2012-09-05 16:00:00,3,0,1,1,31.16,36.365,70,16.9979,49.269011088643126,31.161,0.01561450243171645,430
2011-03-04 05:00:00,1,0,1,2,6.56,9.09,74,8.9981,0.03602876636401642,6.561,0.0,7
2012-11-07 20:00:00,4,0,1,2,13.12,15.15,49,22.0028,115.92630089465176,13.120999999999999,0.0,256
2011-12-03 02:00:00,4,0,0,1,10.66,12.88,65,11.0014,0.5496961611599575,10.661,0.01561450243171645,50
2012-12-07 21:00:00,4,0,1,2,14.76,18.18,93,7.0015,23.70096149753626,14.761,0.0,171
2012-09-05 20:00:00,3,0,1,1,29.52,35.605,84,11.0014,1.014824045945741,29.521,0.004489314454335112,412
2012-05-11 11:00:00,2,0,1,1,22.96,26.515,35,16.9979,26.44315930315805,22.961000000000002,0.0002423054021920468,291
2011-04-14 06:00:00,2,0,1,1,13.94,17.425,76,7.0015,0.47842793207242196,13.940999999999999,0.004489314454335112,70
2011-03-18 15:00:00,1,0,1,2,27.88,31.82,39,23.9994,2.609225110382212,27.881,0.004489314454335112,173
2011-04-03 09:00:00,2,0,0,1,14.76,15.91,50,32.9975,0.9146549408016509,14.761,0.0,142
2011-05-07 11:00:00,2,0,0,1,22.96,26.515,43,0.0,107.36125964082615,22.961000000000002,0.0,347
2011-11-07 21:00:00,4,0,1,1,15.58,19.695,82,7.0015,27.033514124205983,15.581,0.0002423054021920468,139
2011-03-01 15:00:00,1,0,1,1,13.94,18.18,34,0.0,45.58677263515904,13.940999999999999,0.01561450243171645,64
2012-05-03 00:00:00,2,0,1,2,19.68,23.485,82,15.0013,2.1011241273791175,19.681,0.01561450243171645,90
2011-11-16 06:00:00,4,0,1,2,18.86,22.725,94,6.0032,18.569361838769215,18.861,0.0,56
2012-06-09 19:00:00,2,0,0,1,32.8,34.85,29,11.0014,34.556272580824626,32.800999999999995,0.0,360
2012-07-02 19:00:00,3,0,1,1,31.98,34.85,43,8.9981,111.15405372707288,31.981,0.0,581
2012-11-11 04:00:00,4,0,0,1,13.12,16.665,81,7.0015,0.3936764391945009,13.120999999999999,0.0002423054021920468,11
2012-08-19 02:00:00,3,0,0,2,25.42,30.305,69,6.0032,9.864897024758283,25.421000000000003,0.0,119
2011-06-10 16:00:00,2,0,1,1,33.62,39.395,56,19.9995,97.729861827483,33.620999999999995,0.0,285
2012-05-18 10:00:00,2,0,1,1,24.6,31.06,46,8.9981,105.11898594467836,24.601000000000003,0.0002423054021920468,255
2011-05-06 15:00:00,2,0,1,1,24.6,31.06,38,26.0027,41.654292890126804,24.601000000000003,0.004489314454335112,260
2011-07-02 22:00:00,3,0,0,1,29.52,33.335,51,11.0014,168.39346750924796,29.521,0.0002423054021920468,201
2011-02-13 15:00:00,1,0,0,2,16.4,20.455,30,19.9995,4.676103410430155,16.401,0.01561450243171645,162
2012-04-18 23:00:00,2,0,1,2,17.22,21.21,77,0.0,0.7890378008434368,17.221,0.01561450243171645,70
2012-07-04 22:00:00,3,1,0,1,33.62,39.395,56,15.0013,214.41281603841853,33.620999999999995,0.01561450243171645,502
2011-05-01 18:00:00,2,0,0,2,18.86,22.725,82,6.0032,45.26818127858628,18.861,0.004489314454335112,159
2011-09-11 05:00:00,3,0,0,1,24.6,28.03,83,8.9981,3.2096962405876,24.601000000000003,0.0,39
2012-03-04 00:00:00,1,0,0,2,16.4,20.455,30,23.9994,10.53089962498151,16.401,0.004489314454335112,72
2011-03-03 11:00:00,1,0,1,1,8.2,11.365,29,6.0032,0.40123968377692654,8.200999999999999,0.004489314454335112,50
2011-06-02 07:00:00,2,0,1,1,28.7,31.82,34,16.9979,8.680357517542369,28.701,0.01561450243171645,304
2011-02-17 19:00:00,1,0,1,1,19.68,23.485,55,22.0028,80.52703258981747,19.681,0.004489314454335112,175
2012-05-02 11:00:00,2,0,1,2,23.78,27.275,81,8.9981,53.09997524195513,23.781000000000002,0.0002423054021920468,184
2011-04-03 18:00:00,2,0,0,2,18.86,22.725,31,0.0,30.498768426174,18.861,0.0,172
2011-08-18 10:00:00,3,0,1,1,30.34,34.85,66,16.9979,52.438917784569874,30.341,0.0,129
2012-09-01 13:00:00,3,0,0,2,33.62,38.635,52,6.0032,272.507032532016,33.620999999999995,0.01561450243171645,504
2012-01-01 07:00:00,1,0,0,1,10.66,12.88,93,11.0014,2.5174457579343814,10.661,0.0002423054021920468,7
2012-06-06 12:00:00,2,0,1,1,25.42,31.06,38,0.0,85.83396739040774,25.421000000000003,0.004489314454335112,315
2012-01-12 06:00:00,1,0,1,3,14.76,17.425,93,8.9981,15.15009072349473,14.761,0.01561450243171645,89
2012-06-08 15:00:00,2,0,1,1,31.16,33.335,29,19.0012,227.18521614837607,31.161,0.004489314454335112,397
2011-05-04 18:00:00,2,0,1,1,17.22,21.21,67,16.9979,34.25424372862781,17.221,0.004489314454335112,396
2012-07-03 03:00:00,3,0,1,1,28.7,32.575,65,8.9981,1.485041569782372,28.701,0.004489314454335112,2
2012-05-11 07:00:00,2,0,1,1,17.22,21.21,50,16.9979,93.95952400582927,17.221,0.004489314454335112,351
2011-02-17 01:00:00,1,0,1,1,13.94,15.91,53,15.0013,4.328842985180209,13.940999999999999,0.01561450243171645,6
2011-11-13 07:00:00,4,0,0,1,13.94,15.91,66,15.0013,15.977214172685782,13.940999999999999,0.0002423054021920468,43
2012-10-05 08:00:00,4,0,1,1,23.78,27.275,64,0.0,146.1253480191417,23.781000000000002,0.01561450243171645,785
2012-10-19 22:00:00,4,0,1,1,20.5,24.24,77,6.0032,7.907176466385721,20.501,0.0002423054021920468,190
2012-09-04 20:00:00,3,0,1,1,30.34,34.85,70,16.9979,36.52111176949112,30.341,0.01561450243171645,385
2012-05-12 08:00:00,2,0,0,1,21.32,25.0,48,0.0,62.58095402086926,21.321,0.004489314454335112,178
2012-06-16 01:00:00,2,0,0,1,22.96,26.515,56,0.0,13.11868050601047,22.961000000000002,0.004489314454335112,95
2011-10-19 08:00:00,4,0,1,3,22.14,25.76,70,32.9975,137.20455490305787,22.141000000000002,0.0,210
2011-06-17 14:00:00,2,0,1,1,31.16,34.85,52,12.998,0.2414132846657809,31.161,0.004489314454335112,215
2012-10-08 16:00:00,4,1,0,3,17.22,21.21,58,12.998,155.44746940658905,17.221,0.0,377
2012-08-13 01:00:00,3,0,1,1,27.06,31.06,65,6.0032,1.241565188401455,27.061,0.004489314454335112,14
2012-08-01 16:00:00,3,0,1,1,32.8,37.88,55,19.0012,292.30620214612827,32.800999999999995,0.0002423054021920468,479
2012-06-06 17:00:00,2,0,1,1,25.42,31.06,43,8.9981,37.51870419248065,25.421000000000003,0.0002423054021920468,724
2011-10-14 21:00:00,4,0,1,1,20.5,24.24,45,12.998,6.545090292581885,20.501,0.004489314454335112,178
2011-01-07 08:00:00,1,0,1,1,8.2,9.85,51,16.9979,0.019013862195558638,8.200999999999999,0.0,210
2012-03-06 17:00:00,1,0,1,1,14.76,16.665,34,19.0012,4.880071256323768,14.761,0.01561450243171645,446
2011-05-11 15:00:00,2,0,1,1,26.24,31.06,41,0.0,88.1186402980027,26.241,0.01561450243171645,179
2012-10-18 19:00:00,4,0,1,2,22.96,26.515,68,19.9995,168.11119865657554,22.961000000000002,0.004489314454335112,513
2011-03-13 06:00:00,1,0,0,1,13.94,18.18,66,0.0,0.5395569113553182,13.940999999999999,0.004489314454335112,2
2011-05-12 08:00:00,2,0,1,1,19.68,23.485,82,12.998,107.67251968840496,19.681,0.004489314454335112,421
2011-09-07 15:00:00,3,0,1,3,25.42,27.275,94,7.0015,6.127930235228719,25.421000000000003,0.0,58
2011-10-16 20:00:00,4,0,0,1,22.14,25.76,52,31.0009,37.26793799455858,22.141000000000002,0.004489314454335112,178
2011-08-12 20:00:00,3,0,1,1,29.52,32.575,42,15.0013,21.096181470689295,29.521,0.01561450243171645,287
2012-07-02 15:00:00,3,0,1,1,34.44,37.12,36,12.998,191.5368030646121,34.440999999999995,0.0,234
2012-10-02 03:00:00,4,0,1,2,22.14,25.76,88,12.998,0.3411800106402922,22.141000000000002,0.004489314454335112,5
2012-04-12 22:00:00,2,0,1,1,17.22,21.21,35,12.998,21.827712020726974,17.221,0.004489314454335112,158
2011-10-13 18:00:00,4,0,1,3,25.42,28.79,83,16.9979,42.24636601461473,25.421000000000003,0.004489314454335112,268
2012-09-17 07:00:00,3,0,1,1,21.32,25.0,77,0.0,414.9112476702112,21.321,0.0,492
2011-04-19 17:00:00,2,0,1,1,22.96,26.515,60,7.0015,2.5310995061440416,22.961000000000002,0.0002423054021920468,411
2011-08-16 05:00:00,3,0,1,1,25.42,29.545,73,19.0012,0.06356185789092376,25.421000000000003,0.01561450243171645,30
2011-01-12 18:00:00,1,0,1,1,8.2,7.575,47,35.0008,19.936756336771733,8.200999999999999,0.0002423054021920468,137
2012-07-12 21:00:00,3,0,1,1,29.52,33.335,48,15.0013,66.4153803633653,29.521,0.0002423054021920468,373
2011-05-11 14:00:00,2,0,1,1,25.42,31.06,53,6.0032,4.595670506454667,25.421000000000003,0.01561450243171645,177
2012-08-17 14:00:00,3,0,1,1,35.26,12.12,34,27.9993,1.6998219073266772,35.260999999999996,0.004489314454335112,328
2012-12-05 01:00:00,4,0,1,1,21.32,25.0,55,22.0028,0.5751965318737847,21.321,0.0002423054021920468,11
2011-09-09 18:00:00,3,0,1,1,28.7,33.335,79,12.998,37.386644627249055,28.701,0.01561450243171645,410
2011-10-13 03:00:00,4,0,1,2,22.14,25.76,100,12.998,4.402145128981016,22.141000000000002,0.01561450243171645,6
2011-02-05 21:00:00,1,0,0,1,10.66,12.88,100,12.998,12.583340890164447,10.661,0.0,56
2011-08-04 23:00:00,3,0,1,1,27.06,31.06,74,7.0015,6.452601689166752,27.061,0.0002423054021920468,132
2012-08-14 11:00:00,3,0,1,1,30.34,34.09,62,0.0,59.84419850710852,30.341,0.0002423054021920468,196
2012-07-15 15:00:00,3,0,0,1,35.26,40.15,47,8.9981,57.054306625387106,35.260999999999996,0.0002423054021920468,489
2012-09-11 20:00:00,3,0,1,1,23.78,27.275,56,8.9981,37.975552690267286,23.781000000000002,0.0,461
2012-12-16 04:00:00,4,0,0,2,13.94,18.18,87,0.0,1.3451481242189842,13.940999999999999,0.01561450243171645,11
2012-05-14 13:00:00,2,0,1,2,25.42,29.545,73,15.0013,13.838769248480776,25.421000000000003,0.0002423054021920468,176
2011-03-02 19:00:00,1,0,1,1,16.4,20.455,28,35.0008,94.57209545225524,16.401,0.01561450243171645,150
2012-10-18 09:00:00,4,0,1,2,20.5,24.24,77,11.0014,158.34624168187014,20.501,0.01561450243171645,387
2012-03-13 23:00:00,1,0,1,1,22.96,26.515,56,8.9981,47.52509817413233,22.961000000000002,0.01561450243171645,87
2012-05-19 23:00:00,2,0,0,1,24.6,31.06,56,11.0014,71.60566355315805,24.601000000000003,0.004489314454335112,239
2012-07-04 07:00:00,3,1,0,1,27.88,31.82,65,0.0,4.033640036253531,27.881,0.0002423054021920468,72
2012-04-15 07:00:00,2,0,0,1,20.5,24.24,63,7.0015,2.668970424273409,20.501,0.0002423054021920468,46
2011-10-10 07:00:00,4,1,0,1,18.86,22.725,88,0.0,4.316977896332103,18.861,0.0,114
2011-07-13 05:00:00,3,0,1,1,30.34,34.09,58,12.998,9.774259847139025,30.341,0.01561450243171645,26
2011-01-06 16:00:00,1,0,1,1,10.66,12.88,38,11.0014,24.0661378750258,10.661,0.0,86
2012-06-12 21:00:00,2,0,1,1,27.88,31.82,83,7.0015,12.928120926793868,27.881,0.004489314454335112,274
2011-06-19 01:00:00,2,0,0,2,28.7,32.575,65,6.0032,10.719261846382206,28.701,0.0,76
2012-04-15 19:00:00,2,0,0,1,28.7,31.82,42,16.9979,175.2112015471961,28.701,0.0002423054021920468,379
2011-08-04 05:00:00,3,0,1,2,27.88,31.82,89,0.0,0.042275532778186915,27.881,0.0,20
2012-09-13 23:00:00,3,0,1,1,23.78,27.275,73,7.0015,10.781397714432583,23.781000000000002,0.01561450243171645,170
2012-05-19 22:00:00,2,0,0,1,26.24,31.06,47,0.0,63.095165905669745,26.241,0.01561450243171645,338
2011-12-18 18:00:00,4,0,0,1,11.48,13.635,45,12.998,21.14787097953892,11.481,0.0002423054021920468,138
2011-02-08 18:00:00,1,0,1,1,8.2,9.09,32,26.0027,40.9446045475769,8.200999999999999,0.004489314454335112,152
2012-12-15 12:00:00,4,0,0,1,15.58,19.695,50,6.0032,21.188289200041815,15.581,0.0002423054021920468,453
2011-04-06 23:00:00,2,0,1,1,18.86,22.725,41,19.9995,9.87648036422178,18.861,0.0002423054021920468,40
2011-10-19 11:00:00,4,0,1,3,21.32,25.0,94,16.9979,16.736379142022326,21.321,0.0002423054021920468,149
2011-07-15 16:00:00,3,0,1,1,29.52,33.335,51,12.998,34.01332563070052,29.521,0.004489314454335112,361
2012-09-03 15:00:00,3,1,0,1,30.34,34.85,70,15.0013,25.372269485035925,30.341,0.0,449
2011-06-08 17:00:00,2,0,1,1,37.72,42.425,35,15.0013,124.42616678790296,37.721,0.01561450243171645,506
2011-12-05 23:00:00,4,0,1,2,18.86,22.725,88,8.9981,0.16317533666884498,18.861,0.004489314454335112,62
2011-08-07 04:00:00,3,0,0,1,28.7,33.335,84,8.9981,0.5472807815733595,28.701,0.0,6
2012-03-18 00:00:00,1,0,0,1,18.86,22.725,88,12.998,0.4056292010453993,18.861,0.01561450243171645,107
2011-04-08 09:00:00,2,0,1,2,14.76,17.425,76,12.998,72.57092228831328,14.761,0.0,185
2012-08-18 03:00:00,3,0,0,1,25.42,28.03,88,12.998,0.10220949841347668,25.421000000000003,0.01561450243171645,30
2011-04-09 06:00:00,2,0,0,2,12.3,14.395,93,12.998,2.6391708474505555,12.301,0.01561450243171645,13
2012-10-18 08:00:00,4,0,1,1,18.86,22.725,82,16.9979,4.888764067576446,18.861,0.01561450243171645,834
2011-10-08 09:00:00,4,0,0,1,20.5,24.24,77,0.0,4.449771221415272,20.501,0.0002423054021920468,217
2012-05-19 15:00:00,2,0,0,1,29.52,32.575,30,7.0015,68.75020618406114,29.521,0.004489314454335112,672
2012-08-09 21:00:00,3,0,1,2,28.7,32.575,58,11.0014,11.039712447948414,28.701,0.0,336
2011-10-16 15:00:00,4,0,0,1,25.42,31.06,35,26.0027,6.040593143564985,25.421000000000003,0.0,412
2011-01-17 18:00:00,1,1,0,2,7.38,8.335,55,16.9979,25.66604540042327,7.381,0.0002423054021920468,92
2012-12-13 14:00:00,4,0,1,1,14.76,17.425,34,11.0014,2.8818814931318473,14.761,0.0,242
2012-04-15 05:00:00,2,0,0,1,20.5,24.24,68,11.0014,2.721307940989423,20.501,0.0,10
2012-02-02 14:00:00,1,0,1,1,16.4,20.455,76,7.0015,53.288652099395506,16.401,0.004489314454335112,141
2012-07-19 09:00:00,3,0,1,2,31.16,35.605,58,19.0012,37.46258004574654,31.161,0.004489314454335112,318
2011-11-13 08:00:00,4,0,0,1,13.94,17.425,66,6.0032,3.2627002341879545,13.940999999999999,0.0002423054021920468,79
2012-11-19 03:00:00,4,0,1,2,14.76,17.425,66,15.0013,0.08488416094092462,14.761,0.01561450243171645,2
2012-07-04 15:00:00,3,1,0,1,37.72,42.425,35,19.9995,236.70936777266195,37.721,0.0,454
2012-06-15 13:00:00,2,0,1,1,28.7,31.82,42,16.9979,72.92201058347871,28.701,0.0,393
2012-12-10 04:00:00,4,0,1,2,15.58,19.695,94,7.0015,6.117448387546688,15.581,0.0,12
2011-09-17 10:00:00,3,0,0,2,20.5,24.24,68,19.0012,0.4367500447814429,20.501,0.01561450243171645,249
2012-11-18 22:00:00,4,0,0,2,14.76,16.665,66,16.9979,68.88762369047816,14.761,0.0,74
2012-03-12 16:00:00,1,0,1,1,25.42,31.06,35,30.0026,52.720802417410034,25.421000000000003,0.0002423054021920468,332
2011-12-15 17:00:00,4,0,1,2,21.32,25.0,59,19.0012,14.201802655674195,21.321,0.004489314454335112,324
2012-12-12 19:00:00,4,0,1,2,12.3,14.395,56,15.0013,236.60230417678582,12.301,0.0,402
2012-04-15 00:00:00,2,0,0,2,22.14,25.76,56,12.998,19.30447596310987,22.141000000000002,0.0002423054021920468,124
2011-06-08 19:00:00,2,0,1,1,33.62,40.15,59,8.9981,8.314981008009568,33.620999999999995,0.0002423054021920468,384
2012-01-08 15:00:00,1,0,0,1,16.4,20.455,37,19.0012,0.40539279046402,16.401,0.0,330
2011-04-18 20:00:00,2,0,1,1,24.6,31.06,33,19.9995,63.76350897686628,24.601000000000003,0.004489314454335112,165
2012-10-13 19:00:00,4,0,0,1,18.04,21.97,44,11.0014,68.7990723295732,18.041,0.0002423054021920468,332
2012-12-19 11:00:00,4,0,1,1,16.4,20.455,54,15.0013,20.497041668453477,16.401,0.004489314454335112,200
2011-01-15 14:00:00,1,0,0,1,12.3,14.395,39,19.0012,23.136203454162292,12.301,0.01561450243171645,118
2012-07-11 16:00:00,3,0,1,1,32.8,35.605,38,12.998,82.3007882429165,32.800999999999995,0.0002423054021920468,411
2011-04-01 18:00:00,2,0,1,1,13.94,15.15,46,22.0028,9.18171051650561,13.940999999999999,0.0,241
2012-11-18 15:00:00,4,0,0,1,17.22,21.21,54,19.0012,222.9579133907036,17.221,0.0002423054021920468,407
2012-06-12 23:00:00,2,0,1,3,27.06,29.545,94,15.0013,5.715450754939607,27.061,0.01561450243171645,89
2011-09-02 14:00:00,3,0,1,2,28.7,32.575,61,7.0015,26.9486778826549,28.701,0.0002423054021920468,283
2011-01-15 05:00:00,1,0,0,1,6.56,11.365,59,0.0,0.06162141549006449,6.561,0.004489314454335112,1
2012-10-05 12:00:00,4,0,1,1,29.52,32.575,42,11.0014,266.1852248621062,29.521,0.01561450243171645,468
2011-07-14 02:00:00,3,0,1,1,26.24,31.06,57,19.9995,4.370421735834364,26.241,0.0,10
2012-04-08 08:00:00,2,0,0,1,16.4,20.455,30,12.998,21.04587425851547,16.401,0.01561450243171645,84
2011-10-02 11:00:00,4,0,0,2,15.58,19.695,66,16.9979,116.7410996887973,15.581,0.0,292
2011-06-04 16:00:00,2,0,0,2,29.52,32.575,30,8.9981,39.667495053263565,29.521,0.01561450243171645,440
2012-03-15 02:00:00,1,0,1,1,20.5,24.24,59,0.0,10.381091662916438,20.501,0.0002423054021920468,19
2012-04-10 09:00:00,2,0,1,1,17.22,21.21,67,12.998,45.150289347245426,17.221,0.004489314454335112,319
2011-10-06 22:00:00,4,0,1,1,18.86,22.725,82,0.0,5.017956405985497,18.861,0.01561450243171645,148
2011-08-17 19:00:00,3,0,1,1,31.16,34.85,55,15.0013,69.11963296670551,31.161,0.004489314454335112,347
2012-07-09 20:00:00,3,0,1,2,30.34,34.09,55,7.0015,124.15988249122057,30.341,0.0002423054021920468,447
2011-10-07 04:00:00,4,0,1,1,16.4,20.455,87,7.0015,1.6511175784095526,16.401,0.0002423054021920468,5
2012-11-08 00:00:00,4,0,1,3,11.48,13.635,61,15.0013,4.114190979303543,11.481,0.01561450243171645,15
2012-10-10 07:00:00,4,0,1,1,18.86,22.725,82,7.0015,409.9460443938436,18.861,0.0,507
2012-02-13 23:00:00,1,0,1,1,11.48,15.91,41,0.0,16.01951677864405,11.481,0.0,36
2011-04-14 05:00:00,2,0,1,1,13.94,17.425,76,6.0032,7.678685971331261,13.940999999999999,0.0,14
2012-09-03 19:00:00,3,1,0,1,29.52,34.85,74,12.998,67.86585670583383,29.521,0.01561450243171645,374
2011-01-03 15:00:00,1,0,1,1,10.66,12.12,30,16.9979,1.6268604721691375,10.661,0.004489314454335112,72
2011-03-16 12:00:00,1,0,1,2,16.4,20.455,71,7.0015,20.589330043101693,16.401,0.0,88
2012-01-15 04:00:00,1,0,0,2,6.56,6.82,47,26.0027,4.330953246802678,6.561,0.0,6
2011-12-08 02:00:00,4,0,1,1,11.48,13.635,65,15.0013,0.2664829471600641,11.481,0.01561450243171645,4
2011-06-05 13:00:00,2,0,0,1,27.06,31.06,65,7.0015,35.215365358474195,27.061,0.004489314454335112,367
2011-05-15 06:00:00,2,0,0,2,21.32,25.0,100,8.9981,13.395416134362739,21.321,0.0002423054021920468,17
2011-04-09 09:00:00,2,0,0,2,13.94,17.425,87,7.0015,31.184667282097994,13.940999999999999,0.0,98
2012-05-16 18:00:00,2,0,1,1,29.52,33.335,51,15.0013,255.3572925105912,29.521,0.01561450243171645,846
2011-01-07 16:00:00,1,0,1,2,8.2,10.605,37,11.0014,33.014797916638386,8.200999999999999,0.01561450243171645,87
2011-02-03 03:00:00,1,0,1,1,7.38,8.335,43,16.9979,0.6827918337344699,7.381,0.01561450243171645,1
2012-02-11 08:00:00,1,0,0,3,9.02,11.365,93,8.9981,0.2850983642159864,9.020999999999999,0.0,78
2012-05-19 03:00:00,2,0,0,1,20.5,24.24,48,7.0015,13.327267872384162,20.501,0.0002423054021920468,33
2012-04-14 06:00:00,2,0,0,1,13.94,16.665,76,11.0014,3.601043306947274,13.940999999999999,0.0002423054021920468,21
2011-04-19 08:00:00,2,0,1,2,20.5,24.24,68,8.9981,23.87149994656915,20.501,0.0002423054021920468,351
2012-08-14 23:00:00,3,0,1,1,29.52,34.09,66,11.0014,134.41718945789393,29.521,0.0,167
2012-06-01 20:00:00,2,0,1,3,25.42,27.275,94,16.9979,20.34712346940787,25.421000000000003,0.004489314454335112,39
2012-10-16 16:00:00,4,0,1,1,22.14,25.76,39,19.0012,2.5747953882251737,22.141000000000002,0.01561450243171645,446
2012-05-11 00:00:00,2,0,1,1,18.86,22.725,55,7.0015,4.830336206031719,18.861,0.0,64
2012-02-15 02:00:00,1,0,1,1,12.3,16.665,61,0.0,0.5356975093681746,12.301,0.0002423054021920468,4
2011-11-15 07:00:00,4,0,1,2,22.14,25.76,68,11.0014,46.79097771894823,22.141000000000002,0.01561450243171645,319
